movie_id,keyword_id
1331,775
1332,776
1335,777
1339,777
1338,778
1341,779
1342,780
1503,780
26,781
94,781
281,781
329,781
345,781
350,781
397,781
428,781
472,781
511,781
512,781
524,781
728,781
767,781
831,781
833,781
888,781
915,781
1007,781
1127,781
1231,781
1277,781
1343,781
1373,781
1722,781
1829,781
2029,781
2050,781
2106,781
2162,781
2169,781
2790,781
2849,781
2864,781
2880,781
3066,781
3217,781
3337,781
3348,781
3359,781
3366,781
3646,781
3649,781
3746,781
3843,781
3887,781
4114,781
4204,781
4235,781
4308,781
4399,781
4418,781
4607,781
4619,781
4625,781
4695,781
4818,781
419,782
1345,782
1350,783
1770,783
2636,783
2731,783
3164,783
690,784
1266,784
1352,784
2007,784
2010,784
2192,784
2533,784
2745,784
2895,784
3487,784
4032,784
4339,784
4608,784
4666,784
4761,784
990,785
1185,785
1267,785
1354,785
1435,785
1580,785
1898,785
2410,785
2796,785
2962,785
3352,785
3527,785
3662,785
3988,785
4035,785
4662,785
4741,785
4986,785
1357,786
1358,787
3097,787
3108,787
3420,787
3672,787
3791,787
4086,787
1359,788
1003,789
1360,789
1364,790
1985,790
2772,790
266,791
392,791
566,791
1336,791
1349,791
1369,791
1605,791
2020,791
2280,791
2352,791
2426,791
2878,791
3018,791
3030,791
3118,791
3720,791
4389,791
4649,791
4962,791
1375,792
3269,792
4985,792
1376,793
1377,794
1380,795
1382,796
3212,796
1383,797
1384,798
1386,799
1453,799
2076,799
2334,799
2806,799
1378,800
1387,800
1864,800
2098,800
2925,800
3611,800
4204,800
308,801
1392,801
2029,801
2999,801
154,802
342,802
689,802
751,802
802,802
811,802
1088,802
1393,802
2048,802
2314,802
2516,802
2787,802
2840,802
2921,802
2961,802
3054,802
3106,802
3116,802
3707,802
4004,802
4238,802
4414,802
4430,802
4540,802
5020,802
1395,803
1397,804
1398,805
2769,805
1400,806
1404,807
1460,807
1593,807
2069,807
1407,808
1956,808
2041,808
2476,808
2701,808
2785,808
3227,808
3285,808
3356,808
3662,808
3870,808
3927,808
4758,808
5008,808
1408,809
1030,810
1166,810
1409,810
1769,810
2073,810
2560,810
3460,810
4702,810
4953,810
404,811
410,811
460,811
636,811
726,811
752,811
828,811
895,811
919,811
984,811
1081,811
1092,811
1152,811
1163,811
1225,811
1232,811
1240,811
1247,811
1274,811
1412,811
1444,811
1514,811
1525,811
1562,811
1577,811
1739,811
1974,811
1984,811
2012,811
2099,811
2158,811
2390,811
2398,811
2413,811
2543,811
2573,811
2794,811
2831,811
3032,811
3103,811
3122,811
3322,811
3521,811
3572,811
3772,811
3857,811
4254,811
1414,812
1419,813
1421,814
1880,814
2840,814
3378,814
3704,814
3710,814
4057,814
4353,814
920,815
1424,815
2322,815
2365,815
2662,815
4388,815
1345,816
1425,816
1428,817
1810,817
2609,817
2842,817
3320,817
3402,817
3522,817
3834,817
4589,817
4727,817
4872,817
1431,818
1105,819
1341,819
1436,819
1562,819
2036,819
3127,819
5043,819
1442,820
1443,821
2368,821
1448,822
1449,823
1602,823
1908,823
2721,823
2839,823
1455,824
1780,824
1957,824
1456,825
1463,826
1466,827
4721,827
1469,828
1471,829
1473,830
678,831
1126,831
1474,831
2146,831
2200,831
2384,831
2631,831
3637,831
166,832
639,832
664,832
1200,832
1221,832
1414,832
1452,832
1478,832
1513,832
1758,832
1785,832
2061,832
2101,832
2196,832
2251,832
2326,832
2334,832
2592,832
2594,832
2900,832
2993,832
3471,832
3528,832
3567,832
3605,832
3691,832
3840,832
3858,832
3954,832
4030,832
4058,832
4240,832
4396,832
4532,832
4685,832
4696,832
4700,832
4832,832
4849,832
4923,832
4990,832
931,833
1480,833
2043,833
2238,833
3242,833
3293,833
1482,834
2162,834
2918,834
3244,834
1483,835
1485,836
1487,837
574,838
1488,838
2749,838
191,839
1109,839
1389,839
1493,839
2110,839
2633,839
4650,839
5013,839
1495,840
3125,840
1496,841
1498,842
3012,842
147,843
163,843
414,843
935,843
950,843
1187,843
1222,843
1474,843
1501,843
2339,843
2457,843
2670,843
3744,843
3939,843
4658,843
4755,843
4760,843
4805,843
4930,843
4982,843
1507,844
1513,845
1613,845
4622,845
5012,845
1515,846
1518,847
383,848
1225,848
1524,848
2148,848
1526,849
2287,849
2514,849
2521,849
1530,850
1556,850
1707,850
1825,850
2303,850
3153,850
1531,851
1995,851
1502,852
1534,852
1536,853
1537,854
3025,854
1461,855
1540,855
2496,855
1542,856
4806,856
1543,857
1692,857
2025,857
2420,857
2813,857
2869,857
2920,857
3629,857
3926,857
4016,857
4812,857
1545,858
1548,859
1808,859
1932,859
2017,859
2207,859
2469,859
2514,859
2778,859
2954,859
2994,859
3071,859
3088,859
3519,859
3619,859
3801,859
3901,859
3969,859
4200,859
4297,859
4429,859
319,860
492,860
513,860
769,860
831,860
906,860
1132,860
1160,860
1219,860
1362,860
1458,860
1533,860
1552,860
1712,860
1823,860
1952,860
1965,860
2021,860
2130,860
2159,860
3054,860
3175,860
3421,860
3536,860
3617,860
4572,860
1553,861
4360,861
1554,862
1555,863
1767,863
2205,863
2786,863
2938,863
3491,863
1558,864
2522,864
4061,864
1561,865
1563,866
1564,867
1565,868
1577,869
2586,869
1579,870
1938,870
2033,870
2408,870
1580,871
1587,872
1828,872
2256,872
2453,872
3784,872
3984,872
4000,872
4396,872
4495,872
4619,872
4869,872
1589,873
1599,874
2360,874
1604,875
230,876
1607,876
4059,876
1407,877
1608,877
1713,877
1841,877
1908,877
3162,877
3242,877
4210,877
4529,877
4828,877
263,878
404,878
1117,878
1148,878
1253,878
1514,878
1611,878
1675,878
1715,878
1742,878
2342,878
2429,878
2542,878
2560,878
2570,878
2764,878
3076,878
3150,878
3216,878
3456,878
4093,878
4237,878
4335,878
4492,878
4560,878
4562,878
4588,878
4590,878
4622,878
4743,878
4789,878
4892,878
5006,878
370,879
1208,879
1614,879
2040,879
2129,879
2166,879
2544,879
2557,879
2942,879
1620,880
1627,881
822,882
1370,882
1629,882
1774,882
4596,882
68,883
383,883
1338,883
1614,883
1634,883
1682,883
1947,883
2295,883
3052,883
3109,883
4390,883
982,884
1641,884
1642,885
1643,886
2234,886
4195,886
4491,886
431,887
477,887
1645,887
3371,887
3752,887
4677,887
4985,887
1648,888
1657,889
3041,889
5025,889
1658,890
2057,890
4095,890
4595,890
1660,891
1662,892
22,893
753,893
1663,893
2664,893
3422,893
4351,893
1664,894
1666,895
1667,896
2765,896
2779,896
3230,896
3871,896
4615,896
500,897
1668,897
2300,897
2713,897
2721,897
4107,897
1669,898
4906,898
1670,899
2455,899
4165,899
4283,899
4592,899
8,900
299,900
481,900
1429,900
1671,900
2259,900
4226,900
1445,901
1673,901
1749,901
2329,901
2418,901
2839,901
2922,901
3367,901
3492,901
4031,901
4155,901
4827,901
1678,902
1680,903
558,904
1331,904
1681,904
2617,904
1686,905
1687,906
1693,907
1695,908
1413,909
1697,909
1712,909
1726,909
1941,909
2137,909
3213,909
3764,909
4119,909
4222,909
4890,909
184,910
603,910
1416,910
1692,910
1698,910
1805,910
1930,910
2170,910
2788,910
2882,910
3261,910
3578,910
3592,910
3593,910
3717,910
3856,910
4086,910
4422,910
4438,910
4486,910
4525,910
548,911
551,911
926,911
933,911
956,911
1320,911
1503,911
1699,911
1828,911
1968,911
2130,911
2167,911
2196,911
2274,911
2435,911
2451,911
2985,911
2987,911
3061,911
3082,911
3162,911
3167,911
3214,911
3238,911
3315,911
3416,911
3553,911
3683,911
3713,911
3948,911
3988,911
4093,911
1701,912
1703,913
1706,914
2064,914
1708,915
1710,916
3389,916
1711,917
1712,918
1716,919
1795,919
363,920
611,920
626,920
805,920
840,920
1159,920
1266,920
1317,920
1390,920
1566,920
1719,920
2349,920
2452,920
2454,920
2590,920
2597,920
2640,920
2745,920
3320,920
3341,920
3574,920
3685,920
3935,920
3957,920
4015,920
4032,920
4172,920
4211,920
4327,920
4328,920
4355,920
4426,920
1722,921
1723,922
1776,922
4997,922
1729,923
1730,924
1733,925
1734,926
518,927
958,927
1737,927
1998,927
2355,927
1738,928
1739,929
1741,930
1743,931
2669,931
3242,931
3664,931
3750,931
4788,931
1747,932
844,933
1753,933
2005,933
2322,933
1756,934
2069,934
4868,934
1559,935
1758,935
2009,935
2953,935
3092,935
3886,935
4680,935
4727,935
1760,936
1833,936
2424,936
3581,936
4402,936
1762,937
1771,938
3173,938
3518,938
563,939
1773,939
2994,939
3594,939
3783,939
4266,939
4853,939
4995,939
1774,940
1776,941
1777,942
2144,942
2997,942
3077,942
3375,942
224,943
533,943
582,943
1393,943
1782,943
1848,943
2261,943
2267,943
2400,943
2569,943
3502,943
4107,943
4111,943
4232,943
4261,943
4365,943
4717,943
4725,943
4913,943
4956,943
1784,944
2173,944
3086,944
1787,945
1788,946
1789,947
3585,947
3864,947
975,948
1773,948
1793,948
1997,948
2594,948
3448,948
1794,949
2832,949
4663,949
1344,950
1795,950
1802,950
2093,950
4452,950
1301,951
1797,951
3399,951
4436,951
4561,951
4640,951
1801,952
2075,952
3441,952
1812,953
1939,953
2767,953
2894,953
3324,953
1813,954
4494,954
1815,955
1818,956
2524,956
2534,956
1821,957
1824,958
1827,959
1828,960
2256,960
2747,960
3390,960
3598,960
4000,960
4317,960
1831,961
1832,962
1834,963
2860,963
1835,964
1838,965
1842,966
1843,967
2587,967
1844,968
1849,969
2317,969
2390,969
1513,970
1850,970
3526,970
430,971
1851,971
1855,972
1856,973
3887,973
320,974
485,974
645,974
881,974
1857,974
2361,974
2393,974
2551,974
3209,974
4850,974
248,975
358,975
442,975
473,975
1289,975
1364,975
1858,975
2162,975
3434,975
3637,975
4111,975
4718,975
1861,976
4146,976
1862,977
1863,978
1867,979
2286,979
4968,979
1869,980
356,981
1457,981
1870,981
2257,981
2294,981
2327,981
2463,981
2582,981
2736,981
2754,981
2890,981
3000,981
3071,981
3129,981
3181,981
3203,981
3422,981
3437,981
3585,981
3589,981
3602,981
3767,981
4303,981
4497,981
4571,981
4690,981
4742,981
4959,981
1871,982
3028,982
4656,982
415,983
578,983
589,983
1875,983
2325,983
2634,983
2721,983
3658,983
4622,983
1876,984
1556,985
1879,985
1880,986
2840,986
3378,986
1765,987
1883,987
4694,987
1884,988
2698,988
1885,989
1886,990
1887,991
2141,991
2375,991
1890,992
1891,993
1892,994
2054,994
2932,994
3581,994
1893,995
1897,996
1902,997
2882,997
3692,997
4519,997
4681,997
4809,997
1909,998
1914,999
1599,1000
1918,1000
2822,1000
931,1001
1919,1001
2342,1001
3779,1001
1921,1002
622,1003
1925,1003
1926,1004
2087,1004
2188,1004
2869,1004
1928,1005
1093,1006
1929,1006
1932,1007
3312,1007
3375,1007
4748,1007
1368,1008
1934,1008
2807,1008
4509,1008
1936,1009
2547,1009
2628,1009
4682,1009
1252,1010
1938,1010
1940,1011
2378,1011
2927,1011
1942,1012
2000,1012
4309,1012
4608,1012
4670,1012
4759,1012
1943,1013
3094,1013
3445,1013
4233,1013
4734,1013
1945,1014
2060,1014
1947,1015
1950,1016
1951,1017
2160,1017
2377,1017
3189,1017
3458,1017
1953,1018
1959,1019
1961,1020
1964,1021
1966,1022
2025,1022
4314,1022
1968,1023
576,1024
1242,1024
1812,1024
1969,1024
2648,1024
2798,1024
3756,1024
4229,1024
4316,1024
4476,1024
4528,1024
4576,1024
4972,1024
1970,1025
2095,1025
2403,1025
3640,1025
4262,1025
4463,1025
4980,1025
1971,1026
1973,1027
1974,1028
1980,1029
2379,1029
3387,1029
3946,1029
1984,1030
1091,1031
1985,1031
2772,1031
1870,1032
1987,1032
3220,1032
1727,1033
1989,1033
2071,1033
2110,1033
4896,1033
346,1034
1913,1034
1991,1034
178,1035
204,1035
212,1035
232,1035
270,1035
295,1035
362,1035
366,1035
534,1035
544,1035
556,1035
592,1035
593,1035
623,1035
669,1035
693,1035
749,1035
924,1035
947,1035
977,1035
980,1035
1035,1035
1043,1035
1067,1035
1085,1035
1110,1035
1121,1035
1155,1035
1183,1035
1286,1035
1381,1035
1394,1035
1401,1035
1403,1035
1411,1035
1462,1035
1476,1035
1500,1035
1506,1035
1560,1035
1657,1035
1685,1035
1686,1035
1695,1035
1711,1035
1831,1035
1887,1035
1911,1035
1992,1035
1997,1035
2015,1035
2053,1035
2072,1035
2095,1035
2105,1035
2113,1035
2157,1035
2268,1035
2291,1035
2345,1035
2460,1035
2463,1035
2528,1035
2559,1035
2639,1035
2678,1035
2706,1035
2736,1035
2837,1035
2872,1035
2886,1035
2927,1035
2975,1035
3059,1035
3084,1035
3150,1035
3152,1035
3167,1035
3192,1035
3203,1035
3252,1035
3291,1035
3328,1035
3386,1035
3434,1035
3461,1035
3490,1035
3493,1035
3554,1035
3599,1035
3660,1035
3679,1035
3680,1035
3696,1035
3789,1035
3805,1035
3808,1035
3842,1035
3857,1035
3915,1035
3993,1035
3996,1035
4110,1035
4132,1035
4143,1035
4233,1035
4250,1035
4251,1035
4260,1035
4261,1035
4293,1035
4300,1035
4319,1035
4343,1035
4344,1035
4356,1035
4394,1035
4487,1035
4524,1035
4527,1035
4609,1035
4613,1035
4646,1035
4739,1035
4870,1035
4901,1035
1993,1036
1650,1037
1757,1037
1994,1037
3534,1037
1996,1038
1287,1039
1998,1039
3540,1039
2002,1040
1224,1041
1293,1041
1936,1041
2003,1041
3638,1041
3666,1041
3699,1041
425,1042
536,1042
677,1042
1091,1042
1162,1042
1267,1042
1337,1042
1379,1042
1418,1042
1419,1042
1426,1042
1470,1042
1473,1042
1574,1042
1593,1042
1621,1042
1672,1042
2004,1042
2083,1042
2085,1042
2139,1042
2142,1042
2143,1042
2197,1042
2263,1042
2315,1042
2378,1042
2410,1042
2414,1042
2505,1042
2507,1042
2571,1042
2579,1042
2628,1042
2635,1042
2660,1042
2661,1042
2677,1042
2822,1042
2847,1042
2863,1042
2885,1042
2926,1042
2933,1042
2937,1042
2992,1042
3029,1042
3074,1042
3084,1042
3094,1042
3096,1042
3107,1042
3126,1042
3128,1042
3161,1042
3283,1042
3338,1042
3340,1042
3390,1042
3393,1042
3543,1042
3582,1042
3618,1042
3624,1042
3675,1042
3845,1042
3881,1042
3934,1042
3964,1042
4037,1042
4040,1042
4087,1042
4115,1042
4198,1042
4282,1042
4298,1042
4344,1042
4419,1042
4441,1042
4512,1042
4580,1042
4584,1042
4675,1042
4689,1042
4754,1042
4792,1042
4856,1042
4875,1042
4957,1042
2005,1043
2711,1043
4459,1043
4883,1043
2009,1044
2010,1045
2012,1046
3356,1046
3493,1046
3673,1046
3893,1046
2016,1047
2018,1048
2019,1049
2009,1050
2023,1050
14,1051
894,1051
1612,1051
2030,1051
2275,1051
2964,1051
3329,1051
2038,1052
2838,1052
2039,1053
2605,1053
4057,1053
266,1054
2040,1054
2042,1055
2043,1056
2044,1057
2045,1058
458,1059
706,1059
1353,1059
1403,1059
1604,1059
2047,1059
2348,1059
3422,1059
3434,1059
3767,1059
3975,1059
4034,1059
4323,1059
4683,1059
4791,1059
5036,1059
2048,1060
2242,1060
2324,1060
2374,1060
402,1061
590,1061
1893,1061
2052,1061
3258,1061
2055,1062
2061,1063
540,1064
622,1064
879,1064
1464,1064
1795,1064
2066,1064
2270,1064
2375,1064
2442,1064
2743,1064
2872,1064
2892,1064
3318,1064
3650,1064
3660,1064
4607,1064
2067,1065
2073,1066
2077,1067
50,1068
69,1068
179,1068
2078,1068
2652,1068
364,1069
702,1069
1155,1069
1200,1069
1937,1069
2080,1069
2848,1069
3754,1069
3918,1069
4024,1069
4181,1069
4710,1069
2081,1070
2233,1070
2767,1070
3240,1070
3276,1070
3947,1070
4255,1070
2088,1071
2091,1072
2092,1073
2096,1074
3159,1074
3705,1074
2104,1075
875,1076
1877,1076
2105,1076
2906,1076
2981,1076
3758,1076
4307,1076
4448,1076
4612,1076
2108,1077
1375,1078
2112,1078
2114,1079
2115,1080
2117,1081
2121,1082
2125,1083
2126,1084
2129,1085
2131,1086
2133,1087
2135,1088
2293,1088
2138,1089
2804,1089
2806,1089
2139,1090
3073,1090
2142,1091
2146,1092
2149,1093
3345,1093
4946,1093
2150,1094
2153,1095
2159,1096
2161,1097
3399,1097
3885,1097
2163,1098
2165,1099
3906,1099
2168,1100
2199,1100
2315,1100
2172,1101
619,1102
1206,1102
1213,1102
1549,1102
2175,1102
3043,1102
3194,1102
3232,1102
3453,1102
3558,1102
4133,1102
4217,1102
4270,1102
4421,1102
4781,1102
2176,1103
2177,1104
3506,1104
2178,1105
2182,1106
2516,1106
2563,1106
2842,1106
2982,1106
3264,1106
3531,1106
3896,1106
4134,1106
4626,1106
1391,1107
1430,1107
1595,1107
2185,1107
4782,1107
2187,1108
2189,1109
2196,1110
2200,1111
2800,1111
2202,1112
2439,1112
2203,1113
2209,1114
3279,1114
3793,1114
3830,1114
4937,1114
2210,1115
2214,1116
2277,1116
2215,1117
3416,1117
2218,1118
2219,1119
1888,1120
2220,1120
3358,1120
3923,1120
908,1121
1389,1121
2222,1121
3055,1121
3387,1121
4001,1121
4688,1121
2224,1122
2764,1122
3726,1122
1530,1123
2026,1123
2225,1123
2303,1123
2418,1123
2432,1123
2656,1123
2781,1123
2839,1123
3346,1123
3972,1123
4112,1123
4707,1123
4789,1123
1514,1124
2232,1124
2449,1124
2584,1124
2749,1124
2233,1125
2327,1125
3505,1125
2235,1126
4462,1126
2239,1127
4724,1127
4741,1127
2241,1128
3688,1128
2248,1129
4086,1129
2252,1130
2253,1131
3743,1131
646,1132
1665,1132
2192,1132
2258,1132
4635,1132
2259,1133
3611,1133
4268,1133
4878,1133
4999,1133
1907,1134
2266,1134
2267,1135
2268,1136
2270,1137
2272,1138
3158,1138
2275,1139
2279,1140
2281,1141
256,1142
427,1142
480,1142
548,1142
553,1142
636,1142
639,1142
728,1142
780,1142
854,1142
1002,1142
1041,1142
1133,1142
1164,1142
1245,1142
1350,1142
1536,1142
1576,1142
1619,1142
1710,1142
1818,1142
1978,1142
2043,1142
2075,1142
2139,1142
2172,1142
2203,1142
2288,1142
2355,1142
2369,1142
2402,1142
2446,1142
2539,1142
2575,1142
2625,1142
2791,1142
2797,1142
2911,1142
2946,1142
3004,1142
3076,1142
3349,1142
3391,1142
3445,1142
3456,1142
3604,1142
3747,1142
3786,1142
3800,1142
3927,1142
3955,1142
4062,1142
4090,1142
4205,1142
4400,1142
4485,1142
4491,1142
4724,1142
4735,1142
4848,1142
2291,1143
2693,1143
3221,1143
3669,1143
1415,1144
2292,1144
2295,1145
2297,1146
2298,1147
3146,1147
2300,1148
2208,1149
2305,1149
2307,1150
2308,1151
4802,1151
2311,1152
2314,1153
2319,1154
2321,1155
674,1156
2322,1156
3669,1156
2330,1157
2337,1158
2338,1159
1381,1160
2340,1160
2341,1161
2344,1162
1038,1163
2345,1163
2633,1163
4650,1163
900,1164
1358,1164
1926,1164
2346,1164
2508,1164
3097,1164
3429,1164
3460,1164
3711,1164
3849,1164
4131,1164
4315,1164
4318,1164
4495,1164
4568,1164
4809,1164
4853,1164
4857,1164
5026,1164
2347,1165
536,1166
1105,1166
1922,1166
2348,1166
2989,1166
3193,1166
3265,1166
3342,1166
3470,1166
3475,1166
4343,1166
2350,1167
2351,1168
2353,1169
2354,1170
2356,1171
2358,1172
2363,1173
2364,1174
855,1175
2369,1175
2662,1175
3058,1175
2371,1176
2372,1177
619,1178
2006,1178
2376,1178
3168,1178
2380,1179
1394,1180
1693,1180
2391,1180
3451,1180
2392,1181
2397,1182
2399,1183
2400,1184
2569,1184
2735,1184
2402,1185
2403,1186
3122,1186
3613,1186
3980,1186
2405,1187
2412,1188
2416,1189
2418,1190
2423,1191
2425,1192
1658,1193
2427,1193
3429,1193
391,1194
1033,1194
2194,1194
2428,1194
2457,1194
4560,1194
4619,1194
4945,1194
5040,1194
2430,1195
2431,1196
2940,1196
3667,1196
4243,1196
2211,1197
2432,1197
2456,1197
2836,1197
3720,1197
4521,1197
2434,1198
3788,1198
2436,1199
2440,1200
433,1201
652,1201
708,1201
1516,1201
2443,1201
3305,1201
2445,1202
2446,1203
2447,1204
2455,1205
4283,1205
907,1206
2459,1206
2460,1207
2463,1208
3298,1208
4890,1208
1646,1209
2334,1209
2464,1209
2465,1210
2467,1211
2470,1212
2830,1212
3699,1212
4002,1212
408,1213
1757,1213
2475,1213
2895,1213
5039,1213
2477,1214
2481,1215
3010,1215
1131,1216
1154,1216
1686,1216
1692,1216
2025,1216
2482,1216
2675,1216
2854,1216
3157,1216
3418,1216
4499,1216
4680,1216
2485,1217
2486,1218
1665,1219
2235,1219
2490,1219
3520,1219
4868,1219
2492,1220
3021,1220
3778,1220
4173,1220
551,1221
1771,1221
2209,1221
2493,1221
2620,1221
2646,1221
2650,1221
2802,1221
2818,1221
3609,1221
3740,1221
3745,1221
3869,1221
4068,1221
4183,1221
4185,1221
4822,1221
2499,1222
2504,1223
2506,1224
4073,1224
1735,1225
2508,1225
2510,1226
757,1227
2057,1227
2314,1227
2511,1227
3472,1227
1384,1228
1848,1228
2512,1228
2700,1228
3198,1228
3215,1228
3320,1228
3675,1228
3747,1228
4091,1228
4668,1228
2516,1229
710,1230
915,1230
2517,1230
4083,1230
2518,1231
2521,1232
422,1233
700,1233
1133,1233
2527,1233
4044,1233
2529,1234
2165,1235
2530,1235
2156,1236
2531,1236
3144,1236
4542,1236
2536,1237
2537,1238
2539,1239
3179,1239
2540,1240
4087,1240
4721,1240
2541,1241
2543,1242
83,1243
374,1243
1144,1243
1468,1243
2552,1243
3409,1243
2556,1244
2560,1245
3600,1245
405,1246
1001,1246
1335,1246
2566,1246
2991,1246
3460,1246
2567,1247
2570,1248
1314,1249
2575,1249
3766,1249
3806,1249
448,1250
461,1250
1027,1250
1847,1250
2291,1250
2577,1250
4962,1250
1145,1251
1508,1251
2317,1251
2366,1251
2583,1251
2754,1251
3048,1251
3169,1251
3679,1251
4234,1251
4932,1251
2588,1252
2589,1253
3562,1253
2593,1254
784,1255
1081,1255
1143,1255
1263,1255
1437,1255
1466,1255
1606,1255
1656,1255
1687,1255
1904,1255
1965,1255
2299,1255
2497,1255
2595,1255
2834,1255
2884,1255
3044,1255
3231,1255
3412,1255
3467,1255
3536,1255
3849,1255
3915,1255
4264,1255
4307,1255
2596,1256
2597,1257
908,1258
1006,1258
2147,1258
2598,1258
60,1259
120,1259
254,1259
572,1259
1560,1259
2115,1259
2278,1259
2599,1259
3223,1259
3658,1259
4045,1259
4652,1259
4931,1259
1172,1260
2494,1260
2605,1260
2975,1260
2606,1261
1247,1262
2426,1262
2607,1262
4365,1262
4403,1262
4781,1262
1267,1263
2610,1263
3340,1263
901,1264
1281,1264
1805,1264
1969,1264
2611,1264
3725,1264
3733,1264
4427,1264
2612,1265
2613,1266
2915,1266
2614,1267
3968,1267
2615,1268
2662,1268
4733,1268
2617,1269
2676,1269
3136,1269
3333,1269
1443,1270
2618,1270
4425,1270
2622,1271
2623,1272
2629,1273
2799,1273
2334,1274
2633,1274
2874,1274
3439,1274
3939,1274
4436,1274
4650,1274
4711,1274
4847,1274
2642,1275
737,1276
1007,1276
1944,1276
2643,1276
3304,1276
3995,1276
4488,1276
4640,1276
4694,1276
663,1277
2644,1277
2654,1278
1259,1279
1327,1279
1610,1279
1628,1279
2346,1279
2472,1279
2657,1279
3731,1279
2659,1280
2660,1281
3665,1281
2663,1282
3645,1282
2664,1283
3922,1283
1241,1284
2076,1284
2665,1284
3076,1284
4965,1284
2672,1285
2673,1286
2674,1287
3936,1287
399,1288
2675,1288
4152,1288
2677,1289
2680,1290
3186,1290
4980,1290
2683,1291
1803,1292
2684,1292
3119,1292
3920,1292
4381,1292
4633,1292
4716,1292
2685,1293
2687,1294
3611,1294
2690,1295
744,1296
900,1296
1656,1296
2595,1296
2692,1296
2318,1297
2694,1297
3182,1297
3559,1297
3962,1297
2695,1298
2696,1299
4380,1299
2698,1300
3258,1300
2702,1301
4029,1301
4117,1301
1182,1302
1197,1302
1297,1302
1467,1302
1647,1302
2211,1302
2475,1302
2682,1302
2703,1302
3116,1302
3131,1302
3172,1302
3808,1302
4181,1302
4528,1302
4605,1302
2706,1303
64,1304
138,1304
151,1304
844,1304
954,1304
1187,1304
1331,1304
1427,1304
1583,1304
1689,1304
1892,1304
2605,1304
2708,1304
2757,1304
3471,1304
4276,1304
4419,1304
827,1305
1419,1305
1428,1305
1962,1305
2213,1305
2573,1305
2656,1305
2709,1305
2885,1305
2895,1305
3120,1305
3284,1305
3362,1305
3390,1305
3598,1305
3679,1305
3784,1305
3954,1305
3981,1305
3984,1305
4057,1305
4236,1305
4384,1305
4396,1305
4495,1305
4553,1305
4568,1305
4654,1305
4797,1305
4853,1305
4904,1305
4982,1305
2710,1306
2713,1307
2715,1308
411,1309
632,1309
981,1309
2564,1309
2716,1309
2936,1309
3029,1309
3093,1309
3128,1309
3675,1309
3989,1309
4770,1309
5014,1309
2410,1310
2719,1310
2720,1311
3020,1311
3888,1311
4085,1311
4952,1311
1417,1312
2726,1312
4420,1312
2438,1313
2727,1313
3065,1313
3678,1313
3730,1313
3823,1313
4131,1313
2729,1314
2730,1315
813,1316
1674,1316
2732,1316
2965,1316
3209,1316
3890,1316
4289,1316
1340,1317
1742,1317
2733,1317
2734,1318
2739,1319
2742,1320
2137,1321
2746,1321
4781,1321
2749,1322
336,1323
474,1323
2750,1323
2751,1324
1359,1325
2485,1325
2757,1325
531,1326
1371,1326
1598,1326
2758,1326
2761,1327
3193,1327
2762,1328
4513,1328
2770,1329
2774,1330
2777,1331
3797,1331
2783,1332
2789,1333
2790,1334
1032,1335
2797,1335
3586,1335
4384,1335
1880,1336
2798,1336
3737,1336
4066,1336
4071,1336
4157,1336
4170,1336
4229,1336
4230,1336
4476,1336
2802,1337
2803,1338
2810,1339
4475,1339
2812,1340
2814,1341
2816,1342
2818,1343
2819,1344
3829,1344
1454,1345
2820,1345
2954,1345
3844,1345
4045,1345
2824,1346
2825,1347
3208,1347
2827,1348
2828,1349
2831,1350
2833,1351
3341,1351
2835,1352
2836,1353
2841,1354
2844,1355
4448,1355
2845,1356
2848,1357
2850,1358
2851,1359
2857,1360
4969,1360
2858,1361
2870,1362
3309,1362
2872,1363
4513,1363
2873,1364
2876,1365
2880,1366
2586,1367
2882,1367
4657,1367
4697,1367
2886,1368
2891,1369
2892,1370
2897,1371
2898,1372
4697,1372
663,1373
2899,1373
2901,1374
3162,1374
3469,1374
3857,1374
4153,1374
4294,1374
5012,1374
2904,1375
2906,1376
2908,1377
2306,1378
2798,1378
2912,1378
3289,1378
2914,1379
994,1380
1682,1380
2916,1380
4173,1380
1678,1381
2398,1381
2917,1381
3713,1381
4546,1381
2923,1382
2924,1383
2930,1384
2932,1385
1883,1386
2933,1386
2940,1386
2977,1386
3731,1386
3749,1386
4060,1386
4357,1386
4511,1386
4546,1386
4708,1386
4794,1386
2935,1387
4814,1387
4845,1387
2937,1388
3238,1388
4372,1388
1844,1389
2938,1389
3102,1389
4067,1389
1572,1390
2423,1390
2939,1390
3855,1390
3938,1390
2941,1391
2951,1392
3793,1392
3833,1392
4004,1392
4771,1392
4910,1392
41,1393
716,1393
1951,1393
1983,1393
2500,1393
2952,1393
4301,1393
2959,1394
2963,1395
1050,1396
2966,1396
3286,1396
244,1397
2971,1397
2690,1398
2976,1398
839,1399
1449,1399
1738,1399
1875,1399
1985,1399
2267,1399
2392,1399
2772,1399
2987,1399
3006,1399
3055,1399
3281,1399
3435,1399
3497,1399
3759,1399
3890,1399
4171,1399
4270,1399
4417,1399
4471,1399
4579,1399
2988,1400
2993,1401
450,1402
2996,1402
3455,1402
3654,1402
4137,1402
4309,1402
4653,1402
4761,1402
4819,1402
4835,1402
2999,1403
3001,1404
3002,1405
2037,1406
3007,1406
3009,1407
3177,1407
3903,1407
3014,1408
4008,1408
3015,1409
3022,1410
4826,1410
2281,1411
3024,1411
